oid,cid,idn,tna,rnk,tid,oei,oli,eag,lag,rid,lng,lat,cnm,cxi,ctno,aka,eid,idr,iid,tdf,flg
occ:1400935,col:193012,Grallator sp.,Grallator,5,txn:64079,Rhaetian,,205.7,201.4,ref:65632,-108.940765,38.620537,Dolores Valley tracksite (CU-MWC 155),135,,Gateway,,,,,I
occ:1401098,col:193015,Agialopous sp.,Grallator,5,txn:64079,Norian,Rhaetian,227.3,201.4,ref:59355,-109.309349,40.456928,Dinosaur National Monument tracksite 7,44,,"UCD91-7, UCD Loc. 7, UCD 91-7",,,txn:54518,species not entered,I
occ:1401108,col:193016,Theropoda indet.,Theropoda,25,txn:38513,Norian,Rhaetian,227.3,201.4,ref:78442,-109.327782,40.462502,Dinosaur National Monument tracksite 1,44,,"UCD90-1, UCD Loc. 1, UCD 90-1",rei:38975,,,,
occ:1401114,col:193019,Grallator sp.,Grallator,5,txn:64079,Norian,Rhaetian,227.3,201.4,ref:65643,-109.335281,40.458057,Dinosaur National Monument tracksite 4,44,,"UCD90-4, UCD Loc. 4, UCD 90-4",,,,,I
occ:1401120,col:193044,Dinosauria indet.,Dinosauria,25,txn:52775,Norian,Rhaetian,227.3,201.4,ref:65643,-109.285728,40.447193,Dinosaur National Monument tracksite 14,44,,"UCD91-14, UCD Loc. 14, UCD 91-14",,,,,
occ:1401121,col:193045,Agialopous sp.,Grallator,5,txn:64079,Norian,Rhaetian,227.3,201.4,ref:65643,-109.241982,40.328472,Cliff Creek tracksite (42Un627T),44,,,,,txn:54518,species not entered,I
occ:1401123,col:193046,Dinosauria indet.,Dinosauria,25,txn:52775,Norian,Rhaetian,227.3,201.4,ref:65643,-109.602928,40.562374,Red Mountain West tracksite (42Un628T),44,,,,,,,
occ:1401124,col:193047,? Dinosauria indet.,Dinosauria,25,txn:52775,Norian,Rhaetian,227.3,201.4,ref:65643,-109.532074,40.583553,Red Mountain East tracksite (42Un628T),44,,,,,,,
occ:1401707,col:193242,Dinosauria indet.,Dinosauria,25,txn:52775,Rhaetian,,205.7,201.4,ref:65643,-109.261047,40.444221,Dinosaur National Monument tracksite 11,135,,"UCD91-11, UCD Loc. 11, UCD 91-11",,,,,
occ:1401708,col:193243,Dinosauria indet.,Dinosauria,25,txn:52775,Rhaetian,,205.7,201.4,ref:65643,-109.63517,40.542068,McConkie Ranch tracksite (42Un626T),135,,,,,,,
occ:1401733,col:157018,Anomoepidae indet.,Anomoepodidae,9,txn:52874,Rhaetian,Hettangian,205.7,199.5,ref:65669,-112.537674,37.122406,"Kanab Creek tracksite, RAM V94277",2,,,,,var:370232,"misspelling of, species not entered",IF
occ:1401765,col:84184,,Eosauropus cimarronensis,3,txn:131585,Norian,,227.3,205.7,ref:39735,-102.989723,37.012779,Furnish Canyon tracksite,136,,,,,,,IF
occ:1401766,col:57949,? Eosauropus sp.,Eosauropus,5,txn:131584,Norian,,227.3,205.7,ref:39735,-3.250398,51.393559,"Bendrick Rock tracksite, Barry",136,,"Bendricks Rock, South Glamorgan",,,,,IF
occ:1401891,col:68780,Evazoum sirigui n. gen. n. sp.,Evazoum sirigui,3,txn:131587,Carnian,,237.0,227.3,ref:65679,9.882214,44.081387,"Lerici, La Spezie",137,,Lerici,,,,,IF
occ:1403127,col:98623,Bagualosaurus agudoensis n. gen. n. sp.,Bagualosaurus agudoensis,3,txn:370986,Carnian,Norian,237.0,205.7,ref:65762,-53.292778,-29.653055,Varzea do Agudo site,44,,"Sítio Janner, Janner site",,,,,
occ:1405232,col:194070,Otozoum grandcombensis n. sp.,Otozoum grandcombensis,3,txn:77383,Norian,,227.3,205.7,ref:65699,4.052634,44.220547,"F1 tracksite, Grand-Combe",136,,,,,,,IF
occ:1405233,col:194070,Grallator andeolensis n. sp.,Grallator andeolensis,3,txn:334330,Norian,,227.3,205.7,ref:65699,4.052634,44.220547,"F1 tracksite, Grand-Combe",136,,,,,,,IF
occ:1405234,col:194071,Grallator sp.,Grallator,5,txn:64079,Norian,,227.3,205.7,ref:65699,4.052634,44.220547,"F2 tracksite, Grand-Combe",136,,,,,,,I
occ:1405235,col:194071,cf. Eubrontes sp.,Eubrontes,5,txn:66094,Norian,,227.3,205.7,ref:65699,4.052634,44.220547,"F2 tracksite, Grand-Combe",136,,,,,,,I
occ:1405297,col:194093,Grallator parallelus,Grallator cursorius,3,txn:64080,Rhaetian,,205.7,201.4,ref:65922,-74.194168,40.88028,West Paterson Quarry tracksite,135,,"Clifton Quarry, Hamilton, UBC, Dell, Woodland Park",,,var:67398,,I
occ:1405298,col:194093,,Eubrontes giganteus,3,txn:67402,Rhaetian,,205.7,201.4,ref:65922,-74.194168,40.88028,West Paterson Quarry tracksite,135,,"Clifton Quarry, Hamilton, UBC, Dell, Woodland Park",,,,,IF
occ:1405299,col:194093,Anchisauripus sillimani,Eubrontes sillimani,3,txn:67392,Rhaetian,,205.7,201.4,ref:65922,-74.194168,40.88028,West Paterson Quarry tracksite,135,,"Clifton Quarry, Hamilton, UBC, Dell, Woodland Park",,,var:67393,recombined as,IF
occ:1405300,col:194093,Anchisauripus sp.,Anchisauripus,5,txn:64083,Rhaetian,,205.7,201.4,ref:65922,-74.194168,40.88028,West Paterson Quarry tracksite,135,,"Clifton Quarry, Hamilton, UBC, Dell, Woodland Park",,,,,IF
occ:1405301,col:194093,Grallator sp.,Grallator,5,txn:64079,Rhaetian,,205.7,201.4,ref:65922,-74.194168,40.88028,West Paterson Quarry tracksite,135,,"Clifton Quarry, Hamilton, UBC, Dell, Woodland Park",,,,,I
occ:1405510,col:194142,? Theropoda indet.,Theropoda,25,txn:38513,Carnian,,237.0,227.3,ref:65945,-113.6894,37.150173,Ivins tracksite,137,,,,,,,
occ:1409299,col:194710,? Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:28087,12.507383,46.290653,Settimana Creek tracksite (VSE),136,,"VSE-1, VSE-2, VSE-3, VSE-4, VSE-5, VSE-6",,,,,
occ:1409300,col:194711,"""Theropoda"" indet.",Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:28087,12.61,46.290001,Mt. Caserine Basse tracksite (AVG),136,,"AVG-1, AVG-2, AVG-3",,,,,
occ:1410175,col:105542,Grallator sp.,Grallator,5,txn:64079,Smithian,,249.9,248.1,ref:66229,-113.070557,37.168331,Kolob Canyon District tracksite,652,,"Zion N.P., Kolob Canyons",,,,,I
occ:1410176,col:105542,? Eubrontes sp.,Eubrontes,5,txn:66094,Smithian,,249.9,248.1,ref:66229,-113.070557,37.168331,Kolob Canyon District tracksite,652,,"Zion N.P., Kolob Canyons",,,,,I
occ:1412540,col:195179,Eosauropus sp.,Eosauropus,5,txn:131584,Rhaetian,,205.7,201.4,ref:66410,-109.020386,39.132206,Knowles Canyon tracksite,135,,,,,,,IF
occ:1412541,col:195180,Eosauropus sp.,Eosauropus,5,txn:131584,Rhaetian,,205.7,201.4,ref:66410,-109.07019,39.131302,Utah East tracksite,135,,,,,,,IF
occ:1412542,col:195181,Eosauropus sp.,Eosauropus,5,txn:131584,Rhaetian,,205.7,201.4,ref:66410,-109.124847,39.094193,Utah West tracksite,135,,,,,,,IF
occ:1412543,col:195181,cf. Grallator sp.,Grallator,5,txn:64079,Rhaetian,,205.7,201.4,ref:66410,-109.124847,39.094193,Utah West tracksite,135,,,,,,,I
occ:1415676,col:195710,Parachirotherium sp.,Parachirotherium,5,txn:141556,Carnian,,237.0,227.3,ref:66613,-8.971667,31.070833,CDUE Locality 100,137,,,,,,,IF
occ:1415679,col:195710,Grallatoridae indet.,Grallatoridae,9,txn:54520,Carnian,,237.0,227.3,ref:66613,-8.971667,31.070833,CDUE Locality 100,137,,,,,,,IF
occ:1417824,col:196354,Herrerasauridae indet.,Herrerasauridae,9,txn:38510,Norian,,227.3,205.7,ref:66757,-101.440277,33.452499,Headquarters South,136,,MOTT 3898; TTU VPL 3898 01,,,,,
occ:1417825,col:196354,Neotheropoda indet.,Neotheropoda,25,txn:56397,Norian,,227.3,205.7,ref:66757,-101.440277,33.452499,Headquarters South,136,,MOTT 3898; TTU VPL 3898 01,,,,,
occ:1418645,col:196537,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:60809,-101.449997,33.107777,TTU VPL 3870,136,,Patricia Site,,,,,
occ:1419050,col:196651,Lepidus praecisio n. gen. n. sp.,Lepidus praecisio,3,txn:372124,Norian,,227.3,205.7,ref:66070,-101.321587,32.180401,Dockum Site 7 General (TMM -41936),136,,HO-7-1-41,,,,,
occ:1419303,col:196738,Erythrovenator jacuiensis n. gen. n. sp.,Erythrovenator jacuiensis,3,txn:430204,Carnian,,237.0,227.3,ref:74704,-53.234444,-29.673611,Niemeyer Site,137,,,rei:37705,,,,
occ:1421955,col:176414,Ingentia prima n. gen. n. sp.,Ingentia prima,3,txn:378703,Norian,,227.3,205.7,ref:67318,-67.400002,-31.6,"Balde de Leyes (Norian, Quebrada del Barro)",136,,,,,,,
occ:1423604,col:175577,Macrocollum itaquii n. gen. n. sp.,Macrocollum itaquii,3,txn:378960,Norian,,227.3,205.7,ref:67405,-53.264999,-29.612778,Wachholz site,136,,,,,,,
occ:1429193,col:92087,Dolichosuchus cristatus n. sp.,Coelophysoidea,10,txn:55476,Norian,,227.3,205.7,ref:29483,9.131944,48.744446,"Billert, Kaltental",136,,Aetosaurus ferratus holotype site,,3.0,txn:56376,species not entered,
occ:1432599,col:74513,Coelurosaurichnus cf. perriauxi,Coelurosaurichnus perriauxi,3,txn:82507,Anisian,,246.7,241.464,ref:67963,-1.633441,39.981533,Boniches,139,,Cuenca,,,,,I
occ:1433054,col:199901,Atreipus sp.,Atreipus,5,txn:68367,Anisian,,246.7,241.464,ref:67964,-9.091944,30.818056,"CDUE locality 21, Tikida",139,,,,,,,IF
occ:1433077,col:62182,Anchisauripus sp.,Anchisauripus,5,txn:64083,Anisian,Ladinian,246.7,237.0,ref:67979,4.432778,46.841946,"La Pissoire Quarries, AF1 tracksite",45,,"Saint-Sernin-du-Bois, AF 1",,,,,IF
occ:1433090,col:199909,,Anchisauripus bibractensis,3,txn:92019,Anisian,Ladinian,246.7,237.0,ref:17967,4.432778,46.841946,"La Pissoire Quarries, EF4 tracksite",45,,"Saint-Sernin-du-Bois, EF 4",,,,,IF
occ:1433091,col:68223,,Coelurosaurichnus perriauxi,3,txn:82507,Anisian,Ladinian,246.7,237.0,ref:17967,4.432778,46.841946,"La Pissoire Quarries, EF3 tracksite",45,,"Saint-Sernin-du-Bois, EF 3",,,,,I
occ:1433098,col:199911,,Coelurosaurichnus perriauxi,3,txn:82507,Anisian,Ladinian,246.7,237.0,ref:17967,4.306181,46.966526,l'etang de La Noue tracksite (LN),45,,"Autunois, Antully",rei:36267,,,,I
occ:1433380,col:192151,Coelurosaurichnus largentierensis n. sp.,Coelurosaurichnus largentierensis,3,txn:92022,Anisian,Ladinian,246.7,237.0,ref:67993,4.2922,44.531506,"Le Roubreau tracksite, Largentière mine",45,,"Ardèche, Largentiere",,,,,IF
occ:1433383,col:199928,cf. Anchisauripus bibractensis,Anchisauripus bibractensis,3,txn:92019,Anisian,Ladinian,246.7,237.0,ref:19626,4.735084,46.254669,Saint-Vérand Quarry (SV),45,,"Mâconnais, StV, Bulands",,,,,IF
occ:1433384,col:199928,Coelurosaurichnus sp.,Coelurosaurichnus,5,txn:68186,Anisian,Ladinian,246.7,237.0,ref:19626,4.735084,46.254669,Saint-Vérand Quarry (SV),45,,"Mâconnais, StV, Bulands",,,,,I
occ:1433390,col:68226,,Coelurosaurichnus largentierensis,3,txn:92022,Anisian,Ladinian,246.7,237.0,ref:67995,4.651667,46.653332,Culles-les-Roches quarry (CR),45,,"Montceau-le-Mines, Châlonnais",,,,,IF
occ:1433393,col:31312,Coelurosaurichnus palissyi,Coelurosaurichnus palyssi,3,txn:92021,Anisian,Ladinian,246.7,237.0,ref:67995,4.444111,46.94809,Repas tracksite,45,,,,,var:92020,misspelling of,IF
occ:1434074,col:199929,cf. Grallator sp.,Grallator,5,txn:64079,Anisian,Ladinian,246.7,237.0,ref:68040,4.34121,44.598808,"Ailhon tracksite, Daüs",45,,"Aubenas, Ardèche",,,,,I
occ:1434075,col:199929,Dinosauria indet.,Dinosauria,25,txn:52775,Anisian,Ladinian,246.7,237.0,ref:68040,4.34121,44.598808,"Ailhon tracksite, Daüs",45,,"Aubenas, Ardèche",,,,,
occ:1439335,col:13273,Soumyasaurus aenigmaticus n. gen. n. sp.,Soumyasaurus aenigmaticus,3,txn:378442,Norian,,227.3,205.7,ref:67237,-101.315002,33.521389,Miller's Ranch Quarry,136,,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",rei:38204,,,,
occ:1441946,col:68226,aff. Coelurosaurichnus sp.,Coelurosaurichnus,5,txn:68186,Anisian,Ladinian,246.7,237.0,ref:68923,4.651667,46.653332,Culles-les-Roches quarry (CR),45,,"Montceau-le-Mines, Châlonnais",,,,,I
occ:1441947,col:28462,aff. Coelurosaurichnus sp.,Coelurosaurichnus,5,txn:68186,Anisian,Ladinian,246.7,237.0,ref:68923,4.416667,46.900002,"Pont d'Argent Quarry, bed 4 tracksite",45,,Autunois,,,,,I
occ:1442415,col:201406,? Dinosauria indet.,Dinosauria,25,txn:52775,Middle Triassic,,246.7,237.0,ref:68923,4.770421,46.496773,Fragnes tracksite,45,,Mâconnais,rei:40391,,,,
occ:1442416,col:28091,? Dinosauria <indet. 1>,Dinosauria,25,txn:52775,Late Triassic,,237.0,201.4,ref:68923,4.616667,47.183334,Sainte-Sabine tracksite,44,,"Coelurosaurichnus sabinensis type, Auxois",,,,,
occ:1442417,col:201286,? Dinosauria <indet. 1>,Dinosauria,25,txn:52775,Middle Triassic,,246.7,237.0,ref:83595,4.714731,46.273716,Chasselas tracksite,45,,Mâconnais,,,,,
occ:1453504,col:202704,Otozoum sp.,Otozoum,5,txn:64089,Carnian,Norian,237.0,205.7,ref:69455,27.559723,-30.3825,Phatlalla tracksite,44,,,,,,,IF
occ:1454111,col:174029,Theropoda indet.,Theropoda,25,txn:38513,Carnian,,237.0,227.3,ref:69511,81.34861,23.920555,"rhynchosaur bonebed, Tiki village",137,,Tikhi,,,,,
occ:1454112,col:174029,Dinosauria indet.,Dinosauria,25,txn:52775,Carnian,,237.0,227.3,ref:69511,81.34861,23.920555,"rhynchosaur bonebed, Tiki village",137,,Tikhi,,,,,
occ:1456627,col:203217,Notatesseraeraptor frickensis n. gen. n. sp.,Notatesseraeraptor frickensis,3,txn:391300,Norian,,227.3,205.7,ref:69697,8.016667,47.5,"""Gruhalde"" clay quarry, Frick (upper saurian level)",136,,"Clay pit Gruhalde of the Tonwerke Keller AG, Frick",,,,,
occ:1456852,col:72087,Nhandumirim waldsangae n. gen. n. sp.,Nhandumirim waldsangae,3,txn:391703,Norian,,227.3,205.7,ref:69707,-53.774166,-29.697779,Wald Sanga (12 m),136,,"Huene Sanga 1, Waldsanga",,,,,
occ:1459725,col:203745,cf. Pampadromaeus sp.,Pampadromaeus,5,txn:243372,Carnian,,237.0,227.3,ref:69830,-52.81345,-29.656624,Linha Bernardino,137,,,,,,,
occ:1470901,col:205518,Eubrontes sp.,Eubrontes,5,txn:66094,Carnian,,237.0,227.3,ref:70475,-9.1002,30.8146,"CDUE locality 38, Imi-Ntalaïnt",137,,Argana Basin,,,,,I
occ:1470911,col:205528,Grallatoridae indet.,Grallatoridae,9,txn:54520,Carnian,,237.0,227.3,ref:70475,-9.1002,30.8146,"CDUE locality 39, Imi-Ntalaïnt",137,,Argana Basin,,,,,IF
occ:1470912,col:205528,Eubrontes sp.,Eubrontes,5,txn:66094,Carnian,,237.0,227.3,ref:70475,-9.1002,30.8146,"CDUE locality 39, Imi-Ntalaïnt",137,,Argana Basin,,,,,I
occ:1470913,col:205534,Grallatoridae indet.,Grallatoridae,9,txn:54520,Carnian,,237.0,227.3,ref:70475,-9.2354,30.688,"CDUE locality 41, Abdelmoumen",137,,Argana Basin,,,,,IF
occ:1475020,col:205839,,Lewisuchus admixtus,3,txn:67917,Longobardian,Julian,239.48,233.6,ref:70604,-67.75,-29.833055,Campo Córdoba Sur,16,,Romer Reloaded,,,,,
occ:1477286,col:206086,Dinosauria indet.,Dinosauria,25,txn:52775,Carnian,Norian,237.0,205.7,ref:17074,-68.291397,-29.711399,Cerro Rajado tracksite,44,,,,,,,
occ:1477306,col:59670,Dinosauria indet.,Dinosauria,25,txn:52775,Middle Triassic,,246.7,237.0,ref:17074,-68.890282,-32.450832,"Puesto Las Peñas, Sierra de Las Peñas",45,,,,,,,
occ:1477311,col:206090,cf. Anchisauripus sp.,Anchisauripus,5,txn:64083,Carnian,,237.0,227.3,ref:17074,-68.699997,-29.216669,Quebrada Aguada de la Peña tracksite,137,,,,,,,IF
occ:1477312,col:206091,Dinosauria indet.,Dinosauria,25,txn:52775,Carnian,,237.0,227.3,ref:17074,-68.699997,-29.216669,Piedra Pintada tracksite,137,,,,,,,
occ:1480123,col:92089,,Kwanasaurus williamparkeri,3,txn:398797,Norian,Rhaetian,227.3,201.4,ref:70805,-106.333336,39.833332,"Main Elk Creek, DMNH loc. 1306",44,,,,,,,
occ:1480124,col:92089,? Silesauridae indet.,Silesauridae,25,txn:163003,Norian,Rhaetian,227.3,201.4,ref:70805,-106.333336,39.833332,"Main Elk Creek, DMNH loc. 1306",44,,,,,,,
occ:1480126,col:206266,,Kwanasaurus williamparkeri,3,txn:398797,Norian,Rhaetian,227.3,201.4,ref:70805,-106.905998,39.868999,"Lost Bob, DMNH loc. 3980",44,,,,,,,
occ:1480127,col:206270,,Kwanasaurus williamparkeri,3,txn:398797,Norian,Rhaetian,227.3,201.4,ref:70805,-106.905998,39.868999,"Lost Bob East, DMNH loc. 4629",44,,,,,,,
occ:1480129,col:206269,? Silesauridae indet.,Silesauridae,25,txn:163003,Norian,Rhaetian,227.3,201.4,ref:70805,-106.905998,39.868999,"Shuvosaur Surprise, DMNH loc. 3492",44,,,,,,,
occ:1480130,col:206269,,Kwanasaurus williamparkeri,3,txn:398797,Norian,Rhaetian,227.3,201.4,ref:70805,-106.905998,39.868999,"Shuvosaur Surprise, DMNH loc. 3492",44,,,,,,,
occ:1480131,col:206268,Kwanasaurus williamparkeri n. gen. n. sp.,Kwanasaurus williamparkeri,3,txn:398797,Norian,Rhaetian,227.3,201.4,ref:70805,-106.905998,39.868999,"Burrow Cliff, DMNH loc. 4340",44,,,,,,,
occ:1480132,col:206267,,Kwanasaurus williamparkeri,3,txn:398797,Norian,Rhaetian,227.3,201.4,ref:70805,-106.905998,39.868999,"Derby Junction, DMNH loc. 692",44,,,,,,,
occ:1483379,col:206455,Dilophosauripus sp.,Dilophosauripus,5,txn:231458,Rhaetian,Early Hettangian,205.7,199.5,ref:70951,2.8568,44.4459,Cruéjouls tracksite,2,,,,,,,IF
occ:1484163,col:206455,,Eubrontes giganteus,3,txn:67402,Rhaetian,Early Hettangian,205.7,199.5,ref:70951,2.8568,44.4459,Cruéjouls tracksite,2,,,,,,,IF
occ:1484164,col:206455,Grallator minusculus,Eubrontes minusculus,3,txn:67386,Rhaetian,Early Hettangian,205.7,199.5,ref:70951,2.8568,44.4459,Cruéjouls tracksite,2,,,,,var:276886,recombined as,I
occ:1484209,col:206537,Trichristolopus dubius n. gen. n. sp.,Trichristolopus dubius,3,txn:133277,Middle Triassic,,246.7,237.0,ref:70980,29.0602,-29.035801,Patisi tracksite,45,,Hermon,,,,,IF
occ:1484768,col:206547,Rotodactylopus archaeus n. gen. n. sp.,Rotodactylopus archaeus,3,txn:133278,Middle Triassic,,246.7,237.0,ref:70980,26.7038,-30.674801,"Aliwal North bridge tracksite, Rouxville",45,,,,,,,IF
occ:1484788,col:206548,Qemetrisauropus minor n. sp.,Grallator minor,3,txn:133286,Norian,,227.3,205.7,ref:28154,27.480833,-30.213057,Maphutseng I tracksite (zone A/2),136,,Thabana-Boroko,,,var:133286,recombined as,IF
occ:1484789,col:206548,Anatrisauropus ginsburgi n. gen. n. sp.,Anatrisauropus ginsburgi,3,txn:133288,Norian,,227.3,205.7,ref:28154,27.480833,-30.213057,Maphutseng I tracksite (zone A/2),136,,Thabana-Boroko,,,,,IF
occ:1484791,col:206548,Pseudotrisauropus humilis n. gen. n. sp.,Pseudotrisauropus humilis,3,txn:133290,Norian,,227.3,205.7,ref:28154,27.480833,-30.213057,Maphutseng I tracksite (zone A/2),136,,Thabana-Boroko,,,,,IF
occ:1484792,col:206548,Pseudotrisauropus minusculus n. sp.,Pseudotrisauropus minusculus,3,txn:133291,Norian,,227.3,205.7,ref:28154,27.480833,-30.213057,Maphutseng I tracksite (zone A/2),136,,Thabana-Boroko,,,,,IF
occ:1484793,col:206548,Pseudotetrasauropus curtus n. sp.,Prosauropoda,25,txn:38634,Norian,,227.3,205.7,ref:70980,27.480833,-30.213057,Maphutseng I tracksite (zone A/2),136,,Thabana-Boroko,,3.0,txn:155159,species not entered,
occ:1484815,col:149751,Prototrisauropus minimus n. sp.,Grallator minimus,3,txn:133306,Norian,,227.3,205.7,ref:28154,27.567223,-30.369722,Seaka-Falatsa tracksite (zone A/3),136,,"Ha Falatsa, HF1",,,var:133306,recombined as,IF
occ:1484818,col:84061,Pseudotrisauropus molekoi n. sp.,Pseudotrisauropus molekoi,3,txn:133301,Carnian,Norian,237.0,205.7,ref:70980,27.51667,-30.366671,Morobong tracksite (Zone A/1),44,,,,,,,IF
occ:1484824,col:206555,Pseudotetrasauropus mekalingensis n. sp.,Pseudotetrasauropus,5,txn:77385,Carnian,,237.0,227.3,ref:28154,27.5056,-30.291,Mekaling tracksite (zone A/3),137,,,,3.0,txn:133314,species not entered,IF
occ:1484825,col:149751,Pseudotetrasauropus elegans n. sp.,Prosauropoda,25,txn:38634,Norian,,227.3,205.7,ref:28154,27.567223,-30.369722,Seaka-Falatsa tracksite (zone A/3),136,,"Ha Falatsa, HF1",,3.0,txn:133315,species not entered,
occ:1484829,col:56020,Trisauropodiscus superaviforma n. sp.,Trisauropodiscus superaviforma,3,txn:133340,Norian,Rhaetian,227.3,201.4,ref:28154,27.516701,-30.2167,Maphutseng II tracksite (zone A/4),44,,Maphutseng-Majakaneng,,,,,IF
occ:1484832,col:206556,Pseudotrisauropus maserui n. sp.,Pseudotrisauropus maserui,3,txn:133343,Carnian,,237.0,227.3,ref:28154,27.4837,-29.3361,"Race Course tracksite, Maseru (zone A/3)",137,,,,,,,IF
occ:1485905,col:70801,,Grallator variabilis,3,txn:96249,Rhaetian,,205.7,201.4,ref:23532,-1.6644,46.4347,"Pointe du Veillon tracksite, F1",135,,Veillon Point,rei:36249,,,,IF
occ:1485907,col:206742,Grallator maximus,Eubrontes minusculus,3,txn:67386,Rhaetian,,205.7,201.4,ref:23532,-1.6702,46.437599,"L'Anse de la République tracksite, F5",135,,"Veillon, Republique Cove, Blockhaus",,,txn:96250,,I
occ:1486218,col:196709,Gnathovorax cabreirai n. gen. n. sp.,Gnathovorax cabreirai,3,txn:399808,Tuvalian,,233.6,227.3,ref:71101,-53.450558,-29.631111,"Marchezan, São João do Polêsine",137,,,,,,,
occ:1487848,col:187422,Dinosauria indet.,Dinosauria,25,txn:52775,Rhaetian,Hettangian,205.7,199.5,ref:71257,-110.845215,37.167301,San Juan River tracksite (PROXY),2,,,,,,,
occ:1491293,col:98596,Coelophysis sp.,Coelophysis,5,txn:38520,Carnian,Norian,237.0,205.7,ref:71464,-101.17057,33.581253,"Brunson Ranch, Cedar Mountain",44,,"TMM Site 2, TMM 31173, WPA, Work Project No. 15995",,,,,
occ:1491295,col:98596,? Dinosauria indet.,Dinosauria,25,txn:52775,Carnian,Norian,237.0,205.7,ref:71464,-101.17057,33.581253,"Brunson Ranch, Cedar Mountain",44,,"TMM Site 2, TMM 31173, WPA, Work Project No. 15995",,,,,
occ:1492044,col:207533,Coelurosauria indet.,Coelurosauria,25,txn:53940,Carnian,,237.0,227.3,ref:71512,11.074722,50.947224,Erfurt area (PROXY),137,,,,,,,
occ:1492045,col:207533,? Coelurosauria indet.,Coelurosauria,25,txn:53940,Carnian,,237.0,227.3,ref:71512,11.074722,50.947224,Erfurt area (PROXY),137,,,,,,,
occ:1494774,col:207798,Ornithischia indet.,Ornithischia,25,txn:38712,Carnian,,237.0,227.3,ref:71703,81.350311,23.89806,Red mudstone bed near Jora village,137,,,,,,,
occ:1494784,col:173722,Ornithischia indet.,Ornithischia,25,txn:38712,Carnian,,237.0,227.3,ref:71703,81.382774,23.933332,near Tiki village,137,,"Tikhi, Ruberodon type",,,,,
occ:1514433,col:47806,Schleitheimia schutzi n. gen. n. sp.,Schleitheimia schutzi,3,txn:423028,Norian,,227.3,205.7,ref:72985,8.486944,47.741669,"Santierge, Schleitheim",136,,Schleitheim-Santierge,,,,,
occ:1514434,col:47806,Sauropodomorpha indet.,Sauropodomorpha,25,txn:38633,Norian,,227.3,205.7,ref:72985,8.486944,47.741669,"Santierge, Schleitheim",136,,Schleitheim-Santierge,,,,,
occ:1514435,col:194662,Sauropodomorpha indet.,Sauropodomorpha,25,txn:38633,Norian,,227.3,205.7,ref:72985,8.449167,47.707222,"Schwärzebuck, Hallau layers d & e",136,,,,,,,
occ:1546384,col:175578,Saurischia indet.,Saurischia,25,txn:38505,Carnian,,237.0,227.3,ref:75604,-53.435833,-29.658611,Buriol,137,,"Buriol ravine, Sítio Buriol; Burial site",,,,,
occ:1546524,col:92811,Dinosauria indet.,Dinosauria,25,txn:52775,Norian,,227.3,205.7,ref:75605,-109.834099,35.110901,"Zuni Well Mound, PFV 215",136,,PEFO,,,,,
occ:1546784,col:218116,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:75605,-109.758598,35.146599,Rabbit Foot Hills (PFV 302),136,,,,,,,
occ:1546785,col:218116,Neotheropoda indet.,Neotheropoda,25,txn:56397,Norian,,227.3,205.7,ref:75605,-109.758598,35.146599,Rabbit Foot Hills (PFV 302),136,,,,,,,
occ:1546786,col:218117,Neotheropoda indet.,Neotheropoda,25,txn:56397,Norian,,227.3,205.7,ref:75605,-109.644897,34.930599,Sorrel Horse Mesa (PFV 475),136,,,,,,,
occ:1546787,col:218118,Coelophysoidea indet.,Coelophysoidea,10,txn:55476,Norian,,227.3,205.7,ref:93019,-109.695702,34.929901,The Corner (PFV 477),136,,,rei:42720,,,,
occ:1546788,col:218119,Silesauridae indet.,Silesauridae,25,txn:163003,Norian,,227.3,205.7,ref:75605,-109.644897,34.930599,Black Knoll E (PFV 451),136,,,,,,,
occ:1546789,col:218119,Saurischia indet.,Saurischia,25,txn:38505,Norian,,227.3,205.7,ref:75605,-109.644897,34.930599,Black Knoll E (PFV 451),136,,,,,,,
occ:1546790,col:218119,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:75605,-109.644897,34.930599,Black Knoll E (PFV 451),136,,,,,,,
occ:1546791,col:218119,Neotheropoda indet.,Neotheropoda,25,txn:56397,Norian,,227.3,205.7,ref:75605,-109.644897,34.930599,Black Knoll E (PFV 451),136,,,,,,,
occ:1546792,col:218120,Theropoda indet.,Theropoda,25,txn:38513,Norian,,227.3,205.7,ref:75605,-109.644897,34.930599,Puerco Ridge N (PFV 453),136,,,,,,,
occ:1546793,col:218122,Silesauridae indet.,Silesauridae,25,txn:163003,Norian,,227.3,205.7,ref:75605,-109.696701,34.9702,Valley of the Dead (PFV 337),136,,,,,,,
occ:1546794,col:218123,Silesauridae indet.,Silesauridae,25,txn:163003,Norian,,227.3,205.7,ref:75605,-109.819504,34.837399,Flattops NE (PFV 354),136,,,,,,,
occ:1546796,col:218124,Saurischia indet.,Saurischia,25,txn:38505,Norian,,227.3,205.7,ref:75605,-109.782204,35.032799,Dead Wash NW2 (PFV 492),136,,,,,,,
